"","idnum","state","state2","stfips","zip","region","typebldg","floor","room","basement","windoor","rep","stratum","wave","starttm","stoptm","startdt","stopdt","activity","pcterr","adjwt","dupflag","zipflag","cntyfips","county"
"9383",9383,"ND","ND",38,58701,5,1,0,5,"Y",NA," 2",5," 55",2100,2030,30388,30388,4.4,5.3,193.507396,0,0,101,"WARD                "
"9384",9384,"ND","ND",38,58701,5,1,0,2,"Y",NA," 5",5," 65",100,400,30388,30388,6.1,5.3,199.796108,1,0,101,"WARD                "
"9385",9385,"ND","ND",38,58701,5,1,0,2,"Y",NA," 4",5," 62",700,700,22888,30388,3.6,6.6,218.337854,0,0,101,"WARD                "
"9386",9386,"ND","ND",38,58701,5,1,1,1,"N",NA," 3",5," 63",716,800,41988,42188,0.7,33.5,216.325735,0,0,101,"WARD                "
"9387",9387,"ND","ND",38,58701,5,1,0,7,"Y",NA," 2",5," 70",2200,2200,30388,30388,9.2,5.6,193.507396,0,0,101,"WARD                "
"9388",9388,"ND","ND",38,58701,5,1,0,2,"Y",NA," 3",5," 66",1820,2020,30388,30388,3.2,7.6,216.325735,0,0,101,"WARD                "
"9389",9389,"ND","ND",38,58701,5,1,1,2,"Y",NA," 4",5," 64",1000,1000,41188,41388,2.4,13.1,218.337854,0,0,101,"WARD                "
"9390",9390,"ND","ND",38,58701,5,1,1,1,"N",NA," 4",5," 90",1700,1700,30388,30388,1.2,21.1,218.337854,0,0,101,"WARD                "
"9391",9391,"ND","ND",38,58701,5,1,0,2,"Y",NA," 2",5," 85",1743,1744,31788,31988,0.8,34.8,193.507396,0,0,101,"WARD                "
"9392",9392,"ND","ND",38,58701,5,1,0,0,"Y",NA," 1",5," 88",2020,2030,31588,31788,7.8,5.1,213.764181,0,0,101,"WARD                "
"9393",9393,"ND","ND",38,58701,5,1,0,2,"Y",NA," 1",5," 86",900,900,30388,31188,1.8,13.4,213.764181,0,0,101,"WARD                "
"9394",9394,"ND","ND",38,58701,5,1,0,2,"Y",NA," 3",5," 71",1915,1950,30388,31088,2.2,11.5,216.325735,0,0,101,"WARD                "
"9395",9395,"ND","ND",38,58701,5,0,0,0,"0",NA," 5",5," 73",2200,2200,31188,31388,1.4,18.4,199.796108,0,0,101,"WARD                "
"9396",9396,"ND","ND",38,58701,5,1,0,4,"Y",NA," 4",5," 80",2100,1155,31988,32188,9.1,4.7,218.337854,0,0,101,"WARD                "
"9397",9397,"ND","ND",38,58701,5,2,0,4,"Y",NA," 5",5,"  8",1030,1045,31988,32188,2.7,9.1,199.796108,0,0,101,"WARD                "
"9398",9398,"ND","ND",38,58701,5,1,0,4,"Y",NA," 3",5,"  9",800,800,32188,32388,5.2,7.8,216.325735,0,0,101,"WARD                "
"9399",9399,"ND","ND",38,58701,5,1,1,1,"Y",NA," 2",5,"  5",700,700,31688,31888,3,9.7,193.507396,0,0,101,"WARD                "
"9400",9400,"ND","ND",38,58701,5,1,0,2,"Y",NA," 5",5,"  5",1925,725,31888,32188,4.9,5.6,199.796108,0,0,101,"WARD                "
"9401",9401,"ND","ND",38,58701,5,1,0,4,"Y",NA," 1",5,"  5",1630,1715,32088,32288,2.2,16.2,213.764181,0,0,101,"WARD                "
"9402",9402,"ND","ND",38,58701,5,1,0,2,"Y",NA," 4",5,"  4",2240,2240,32888,33088,1.5,19.6,218.337854,0,0,101,"WARD                "
"9403",9403,"ND","ND",38,58702,5,0,0,0," ",NA," 2",5," 78",1700,1700,22788,22988,2.6,9.1,193.507396,0,0,101,"WARD                "
"9404",9404,"ND","ND",38,58718,5,1,0,2,"Y",NA," 1",5," 30",1635,1733,20288,21188,6.7,6.5,213.764181,0,0,101,"WARD                "
"9405",9405,"ND","ND",38,58718,5,1,1,3,"Y",NA," 4",5,"  7",1745,2137,32588,32788,2.1,10,218.337854,0,0,101,"WARD                "
"9406",9406,"ND","ND",38,58722,5,1,0,7,"Y",NA," 5",5," 21",1030,1036,20288,21188,5.6,6.8,199.796108,0,0,101,"WARD                "
"9407",9407,"ND","ND",38,58722,5,1,0,2,"Y",NA," 2",5," 38",715,715,33188,40488,1.9,10.7,193.507396,0,0,101,"WARD                "
"9408",9408,"ND","ND",38,58722,5,1,0,4,"Y",NA," 1",5," 73",1700,2200,22688,22888,3.6,6.5,213.764181,0,0,101,"WARD                "
"9409",9409,"ND","ND",38,58722,5,1,1,7,"N",NA," 5",5," 60",2107,1907,30388,31088,4.1,7.3,199.796108,0,0,101,"WARD                "
"9410",9410,"ND","ND",38,58725,5,1,0,4,"Y",NA," 4",5," 48",2200,1200,22688,22988,3.7,5,218.337854,0,0,101,"WARD                "
"9411",9411,"ND","ND",38,58738,5,1,0,4,"Y",NA," 2",5," 40",1000,1013,22388,22588,5.8,6.5,193.507396,0,0,101,"WARD                "
"9412",9412,"ND","ND",38,58738,5,1,0,4,"Y",NA," 3",5," 68",1200,1200,31088,31288,1.4,18.8,216.325735,0,0,101,"WARD                "
"9413",9413,"ND","ND",38,58740,5,1,0,0," ",NA," 4",3," 65",930,930,30388,30388,7.5,4.4,109.027016,0,0,101,"WARD                "
"9414",9414,"ND","ND",38,58746,5,1,0,4,"Y",NA," 2",4," 72",1300,1300,22988,30388,5.3,4.5,204.495206,0,0,101,"WARD                "
"9415",9415,"ND","ND",38,58746,5,1,0,4,"Y",NA," 5",4," 89",800,800,30388,31188,5.2,5.9,182.273588,0,0,101,"WARD                "
"9416",9416,"ND","ND",38,58746,5,1,0,2,"Y",NA," 2",4," 85",1215,1240,30388,31088,3.1,9.6,204.495206,0,0,101,"WARD                "
"9417",9417,"ND","ND",38,58756,5,1,0,4,"Y",NA," 3",4," 76",600,600,22888,30388,4.7,6.1,192.263881,0,0,101,"WARD                "
"9418",9418,"ND","ND",38,58759,5,1,1,1,"Y",NA," 3",5,"  4",800,800,32088,32288,2.2,9.4,216.325735,0,0,101,"WARD                "
"9419",9419,"ND","ND",38,58781,5,1,0,4,"Y",NA," 1",5," 53",1900,2100,22888,30388,2.3,9.8,213.764181,0,0,101,"WARD                "
"9420",9420,"ND","ND",38,58785,5,1,0,2,"Y",NA," 5",5," 41",1500,1500,31088,31288,2.5,14.4,199.796108,0,0,101,"WARD                "
"9421",9421,"ND","ND",38,58341,6,1,0,2,"Y",NA," 3",5," 21",1500,1600,21088,21288,19.8,2.7,216.325735,0,0,103,"WELLS               "
"9422",9422,"ND","ND",38,58341,6,1,1,1,"Y",NA," 4",5," 73",1700,1700,30388,31188,0.6,53.2,218.337854,0,0,103,"WELLS               "
"9423",9423,"ND","ND",38,58341,6,1,0,4,"Y",NA," 5",5,"  4",930,1015,31588,31888,0.1,0,199.796108,0,0,103,"WELLS               "
"9424",9424,"ND","ND",38,58418,6,1,0,4,"Y",NA," 4",5," 37",900,900,22388,22588,1.1,28.1,218.337854,0,0,103,"WELLS               "
"9425",9425,"ND","ND",38,58422,6,1,0,2,"Y",NA," 2",5," 25",1200,1200,20288,21188,2,15.8,193.507396,0,0,103,"WELLS               "
"9426",9426,"ND","ND",38,58422,6,1,1,2,"N",NA," 5",5,"  7",1300,1300,31588,31788,5.5,6.2,199.796108,0,0,103,"WELLS               "
"9427",9427,"ND","ND",38,58438,6,1,1,1,"Y",NA," 3",5," 28",1600,1600,20288,21188,2.8,11.2,216.325735,0,0,103,"WELLS               "
"9428",9428,"ND","ND",38,58438,6,1,0,7,"Y",NA," 4",5," 52",1400,1400,22788,22988,22.4,2.2,218.337854,0,0,103,"WELLS               "
"9429",9429,"ND","ND",38,58438,6,1,0,2,"Y",NA," 5",5," 68",2215,1730,31088,31388,3.3,14.4,199.796108,0,0,103,"WELLS               "
"9430",9430,"ND","ND",38,58450,6,1,0,1,"Y",NA," 1",5," 44",1830,2330,22688,22888,3.2,6.4,213.764181,0,0,103,"WELLS               "
"9431",9431,"ND","ND",38,58486,6,1,0,0,"Y",NA," 4",5," 51",1400,1400,22988,30388,1.3,13,218.337854,0,0,103,"WELLS               "
"9432",9432,"ND","ND",38,58801,5,1,0,2,"Y",NA," 3",5," 29",930,930,21088,21288,4.1,7.9,216.325735,0,0,105,"WILLIAMS            "
"9433",9433,"ND","ND",38,58801,5,1,0,1,"Y",NA," 4",5," 27",900,900,21088,21288,4.6,7.6,218.337854,0,0,105,"WILLIAMS            "
"9434",9434,"ND","ND",38,58801,5,1,0,2,"Y",NA," 2",5," 33",1800,2000,22088,22288,3,14.9,193.507396,0,0,105,"WILLIAMS            "
"9435",9435,"ND","ND",38,58801,5,1,0,1,"N",NA," 3",5," 38",2100,2128,22088,22288,4.6,10.2,216.325735,0,0,105,"WILLIAMS            "
"9436",9436,"ND","ND",38,58801,5,1,0,1,"Y",NA," 1",5," 38",1845,1900,22188,22488,1.9,7.8,213.764181,0,0,105,"WILLIAMS            "
"9437",9437,"ND","ND",38,58801,5,1,0,2,"Y",NA," 4",5," 31",1430,1440,22488,22688,2.9,8.5,218.337854,0,0,105,"WILLIAMS            "
"9438",9438,"ND","ND",38,58801,5,1,0,4,"Y",NA," 5",5," 43",1340,1710,30388,30388,3.4,18.1,199.796108,0,0,105,"WILLIAMS            "
"9439",9439,"ND","ND",38,58801,5,1,0,4,"Y",NA," 3",5," 47",1500,1500,22588,22788,1.7,11.7,216.325735,0,0,105,"WILLIAMS            "
"9440",9440,"ND","ND",38,58801,5,1,0,2,"Y",NA," 1",4," 64",900,900,30388,30388,11.6,4,173.808528,0,0,105,"WILLIAMS            "
"9441",9441,"ND","ND",38,58801,5,1,0,4,"Y",NA," 1",5," 62",1230,1200,22988,30388,3.8,7.1,213.764181,0,0,105,"WILLIAMS            "
"9442",9442,"ND","ND",38,58801,5,1,0,2,"Y",NA," 2",5," 67",1000,1330,30388,30388,3.2,10.1,193.507396,0,0,105,"WILLIAMS            "
"9443",9443,"ND","ND",38,58801,5,1,1,7,"N",NA," 1",5," 61",1930,1930,30388,30388,1.8,37.7,213.764181,0,0,105,"WILLIAMS            "
"9444",9444,"ND","ND",38,58801,5,1,0,4,"Y",NA," 2",5," 62",915,915,30388,31088,4.5,7.9,193.507396,0,0,105,"WILLIAMS            "
"9445",9445,"ND","ND",38,58801,5,1,0,2,"Y",NA," 4",5," 41",1730,1730,30388,30388,4.1,7.1,218.337854,0,0,105,"WILLIAMS            "
"9446",9446,"ND","ND",38,58801,5,1,0,4,"Y",NA," 1",4," 86",1030,1030,31088,31288,3.6,5.8,173.808528,0,0,105,"WILLIAMS            "
"9447",9447,"ND","ND",38,58801,5,1,0,2,"Y",NA," 5",5," 90",1220,1220,31488,31688,5.2,7,199.796108,0,0,105,"WILLIAMS            "
"9448",9448,"ND","ND",38,58801,5,1,0,7,"Y",NA," 1",5," 83",1210,1215,31088,31288,2.8,8.6,213.764181,0,0,105,"WILLIAMS            "
"9449",9449,"ND","ND",38,58801,5,1,0,2,"Y",NA," 4",5," 85",900,900,31088,31288,2.6,9.3,218.337854,0,0,105,"WILLIAMS            "
"9450",9450,"ND","ND",38,58801,5,1,1,3," ",NA," 2",5," 71",1830,1820,31088,31288,3.1,12,193.507396,0,0,105,"WILLIAMS            "
"9451",9451,"ND","ND",38,58830,5,1,0,4,"Y",NA," 1",4," 30",1500,1500,21288,21488,13.3,3.8,173.808528,0,0,105,"WILLIAMS            "
"9452",9452,"ND","ND",38,58843,5,1,0,4,"Y",NA," 2",5," 58",1000,1000,22988,30388,4.1,5.2,193.507396,2,0,105,"WILLIAMS            "
"9453",9453,"ND","ND",38,58849,5,1,0,1,"Y",NA," 1",4," 62",1300,1300,30388,30388,5.4,5.4,173.808528,0,0,105,"WILLIAMS            "
"9454",9454,"ND","ND",38,58852,5,1,0,4,"Y",NA," 1",4," 49",1830,1830,22588,22788,10,3.7,173.808528,0,0,105,"WILLIAMS            "
"9455",9455,"PA","PA",42,15012,5,1,0,4,"Y",NA," 3",4,"101",1930,2100,21089,21289,3.5,8.2,993.154644,0,0,129,"                    "
"9456",9456,"PA","PA",42,15032,9,1,0,0,"Y",NA," 4",4," 73",1030,1100,120288,120288,2.3,11.6,1065.30709,0,0,3,"                    "
"9457",9457,"PA","PA",42,15057,9,1,0,2,"Y",NA," 2",4," 54",1020,1023,120288,120288,8,4.3,1074.013631,0,0,3,"                    "
"9458",9458,"PA","PA",42,15057,9,1,0,4,"Y",NA," 1",4," 63",1000,2100,121188,121388,4.2,8.5,1122.880236,0,0,3,"                    "
"9459",9459,"PA","PA",42,15063,9,1,0,4,"Y",NA," 5",4," 87",1001,1001,13089,20289,0.4,0,1060.541589,0,0,3,"                    "
"9460",9460,"PA","PA",42,15531,5,1,1,1,"N",NA," 4",4," 89",1215,1215,20289,20289,2.6,10.8,1065.30709,0,0,111,"                    "
"9461",9461,"PA","PA",42,15656,5,1,0,7,"Y",NA," 2",4,"115",1600,1600,31089,31289,5.6,5.2,1074.013631,0,0,129,"                    "
"9462",9462,"PA","PA",42,15681,5,1,0,4,"Y",NA," 5",4,"109",1110,1112,21589,21789,4.8,7,1060.541589,0,0,129,"                    "
"9463",9463,"PA","PA",42,16038,6,1,0,0,"Y",NA," 2",1," 65",1745,720,120288,120288,1.3,21.1,351.824033,0,0,121,"                    "
"9464",9464,"PA","PA",42,16117,4,1,0,4,"Y",NA," 1",1,"130",1700,1700,31889,32089,3.6,8,320.467792,0,0,7,"                    "
"9465",9465,"PA","PA",42,16142,6,1,0,4,"Y",NA," 4",1," 69",1935,2035,21289,21489,5.3,7.9,315.784979,0,0,85,"                    "
"9466",9466,"PA","PA",42,16142,6,1,0,4,"Y",NA," 2",1,"110",1300,1300,21589,21789,24.2,2.4,351.824033,0,0,85,"                    "
"9467",9467,"PA","PA",42,16242,5,1,0,4,"Y",NA," 3",3,"135",1400,1300,32289,32489,3.6,7.5,589.086898,0,0,5,"                    "
"9468",9468,"PA","PA",42,17070,2,0,9,0," ",NA," 5",4," 96",2215,2215,20289,20289,14.9,15.7,1060.541589,0,0,133,"                    "
"9469",9469,"PA","PA",42,17070,2,1,0,2,"Y",NA," 3",4,"127",1900,1900,32489,32689,3.6,7.3,993.154644,0,0,133,"                    "
"9470",9470,"PA","PA",42,18436,8,1,0,4,"Y",NA," 3",1,"124",1800,1800,31089,31289,1.3,19.8,341.685476,0,0,69,"                    "
"9471",9471,"PA","PA",42,18444,8,1,0,4,"Y",NA," 2",1," 82",1200,1200,12789,12989,40,1.6,351.824033,0,0,69,"                    "
"9472",9472,"PA","PA",42,19010,1,1,0,4,"Y",NA," 4",5,"101",1300,1300,21889,22089,2.5,9.4,2059.051738,0,0,45,"                    "
"9473",9473,"PA","PA",42,19044,1,1,0,4,"Y",NA," 4",4," 51",2125,2125,110188,110188,4.1,5.7,1065.30709,0,0,91,"                    "
"9474",9474,"PA","PA",42,19087,1,1,0,4,"Y",NA," 4",5," 88",1000,1000,12889,13089,23.7,1.8,2059.051738,0,0,29,"                    "
"9475",9475,"PA","PA",42,19117,1,1,1,2,"N",NA," 3",4,"109",700,700,30389,31189,1.9,16.5,993.154644,0,0,91,"                    "
"9476",9476,"PA","PA",42,19118,1,1,0,4,"Y",NA," 3",4," 87",2100,2100,12789,12989,0.7,34,993.154644,0,0,91,"                    "
"9477",9477,"PA","PA",42,19151,1,1,0,7,"Y",NA," 5",4," 86",1800,1800,12789,12989,2.1,9.6,1060.541589,0,0,91,"                    "
"9478",9478,"PA","PA",42,17304,3,1,0,0,"Y",NA," 1",4,"124",2100,2100,31089,31289,2.5,10.7,1122.880236,0,0,1,"ADAMS               "
"9479",9479,"PA","PA",42,17307,3,1,0,4,"Y",NA," 2",4," 49",1156,1155,112688,112888,2.4,11,1074.013631,0,0,1,"ADAMS               "
"9480",9480,"PA","PA",42,17307,3,1,0,2,"Y",NA," 1",4," 76",1830,1830,120288,120288,1.9,13.3,1122.880236,0,0,1,"ADAMS               "
"9481",9481,"PA","PA",42,17316,3,1,0,7,"Y",NA," 4",4," 92",1700,1730,20289,21089,1.3,17.9,1065.30709,0,0,1,"ADAMS               "
"9482",9482,"PA","PA",42,17320,3,1,1,3,"N",NA," 3",4," 90",630,630,21989,22189,0,0,993.154644,0,0,1,"ADAMS               "
"9483",9483,"PA","PA",42,17320,3,1,0,2,"Y",NA," 4",4," 93",1030,1020,20289,20289,13.2,3.3,1065.30709,0,0,1,"ADAMS               "
"9484",9484,"PA","PA",42,17324,3,1,0,4,"Y",NA," 4",4," 43",1945,2100,32588,32788,5.3,5.5,1065.30709,0,0,1,"ADAMS               "
"9485",9485,"PA","PA",42,17324,3,1,0,4,"Y",NA," 5",4," 78",1200,1200,11989,12189,3.5,6.7,1060.541589,0,0,1,"ADAMS               "
"9486",9486,"PA","PA",42,17325,3,1,0,7,"Y",NA," 2",4," 23",2200,2200,30388,30388,5.5,5.1,1074.013631,1,0,1,"ADAMS               "
"9487",9487,"PA","PA",42,17325,3,1,1,1,"Y",NA," 4",4," 28",1115,1115,30388,31088,0.5,0,1065.30709,0,0,1,"ADAMS               "
"9488",9488,"PA","PA",42,17325,3,1,0,4,"Y",NA," 3",4," 63",1700,1700,113088,120288,2.4,8.3,993.154644,0,0,1,"ADAMS               "
"9489",9489,"PA","PA",42,17325,3,1,0,4,"Y",NA," 4",4," 68",1815,1823,112988,120288,6.8,5.1,1065.30709,0,0,1,"ADAMS               "
"9490",9490,"PA","PA",42,17325,3,1,1,3,"N",NA," 3",4," 76",830,830,121788,121988,1.7,13.3,993.154644,0,0,1,"ADAMS               "
"9491",9491,"PA","PA",42,17325,3,0,1,0,"N",NA," 1",4," 79",1100,0,121788,121988,1.3,40.6,1122.880236,0,0,1,"ADAMS               "
"9492",9492,"PA","PA",42,17325,3,1,0,4,"Y",NA," 5",4," 84",1700,1730,12189,12389,2,10.8,1060.541589,0,0,1,"ADAMS               "
"9493",9493,"PA","PA",42,17325,3,1,0,4,"Y",NA," 1",4,"117",2245,2345,30389,30389,6,4.7,1122.880236,0,0,1,"ADAMS               "
"9494",9494,"PA","PA",42,17325,3,1,0,4,"Y",NA," 1",4,"137",1805,2138,32789,32989,0.8,37.9,1122.880236,0,0,1,"ADAMS               "
"9495",9495,"PA","PA",42,17331,3,1,0,7,"Y",NA," 1",4,"104",1730,1730,22889,30389,4.2,6.6,1122.880236,0,0,1,"ADAMS               "
"9496",9496,"PA","PA",42,17331,3,1,0,0,"Y",NA," 2",4,"132",1015,1230,32089,32289,10.2,4.5,1074.013631,0,0,1,"ADAMS               "
"9497",9497,"PA","PA",42,17340,3,1,0,4,"Y",NA," 2",4,"128",1615,1620,30389,31189,76.8,1.4,1074.013631,0,0,1,"ADAMS               "
"9498",9498,"PA","PA",42,17340,3,0,0,0," ",NA," 3",4,"132",1930,1930,31989,32189,3,11.2,993.154644,0,0,1,"ADAMS               "
"9499",9499,"PA","PA",42,17350,3,1,1,1,"N",NA," 2",4," 45",1905,1905,110188,110188,0.7,33.6,1074.013631,0,0,1,"ADAMS               "
"9500",9500,"PA","PA",42,17350,3,1,0,4,"Y",NA," 5",4," 84",1600,1600,12289,12489,1.5,14.5,1060.541589,0,0,1,"ADAMS               "
"9501",9501,"PA","PA",42,17350,3,1,0,4,"Y",NA," 4",4,"126",1300,1300,31189,31389,1.3,16.6,1065.30709,0,0,1,"ADAMS               "
"9502",9502,"PA","PA",42,17353,3,1,0,4,"Y",NA," 5",4," 89",1915,1920,13089,20289,18.5,3,1060.541589,0,0,1,"ADAMS               "
"9503",9503,"PA","PA",42,17372,3,1,0,4,"Y",NA," 2",4," 46",1000,1130,110188,110188,3.4,7.9,1074.013631,0,0,1,"ADAMS               "
"9504",9504,"PA","PA",42,15007,9,1,0,4,"Y",NA," 2",4," 74",805,815,120288,121188,2.3,10.8,1074.013631,0,0,3,"ALLEGHENY           "
"9505",9505,"PA","PA",42,15017,9,1,0,7,"Y",NA," 1",4," 33",700,1800,31488,31888,0.6,28.6,1122.880236,0,0,3,"ALLEGHENY           "
"9506",9506,"PA","PA",42,15017,9,1,0,2,"Y",NA," 2",4," 80",2045,2045,122088,122288,3,10.6,1074.013631,0,0,3,"ALLEGHENY           "
"9507",9507,"PA","PA",42,15017,9,1,0,4,"Y",NA," 4",4,"102",1600,1600,20289,21189,0.5,121.2,1065.30709,0,0,3,"ALLEGHENY           "
"9508",9508,"PA","PA",42,15017,9,1,0,0,"Y",NA," 2",4,"104",1930,2000,21589,21889,19.2,10.4,1074.013631,0,0,3,"ALLEGHENY           "
"9509",9509,"PA","PA",42,15024,9,1,0,2,"Y",NA," 2",4," 83",615,635,12389,12589,49,1.4,1074.013631,0,0,3,"ALLEGHENY           "
"9510",9510,"PA","PA",42,15025,9,2,0,4,"Y",NA," 3",4," 33",1230,1400,30388,31088,1.8,16.7,993.154644,0,0,3,"ALLEGHENY           "
"9511",9511,"PA","PA",42,15025,9,1,0,4,"Y",NA," 4",4," 58",1200,1200,120288,120288,38.5,1.9,1065.30709,0,0,3,"ALLEGHENY           "
"9512",9512,"PA","PA",42,15025,9,1,0,0,"Y",NA," 4",4," 75",600,600,122888,123088,3,15.1,1065.30709,0,0,3,"ALLEGHENY           "
"9513",9513,"PA","PA",42,15025,9,1,1,3,"N",NA," 3",4," 84",1630,1630,12389,12689,9,3.8,993.154644,0,0,3,"ALLEGHENY           "
"9514",9514,"PA","PA",42,15025,9,1,0,7,"Y",NA," 5",4,"124",2145,2145,40489,40489,3.4,9.7,1060.541589,0,0,3,"ALLEGHENY           "
"9515",9515,"PA","PA",42,15025,9,1,0,2,"Y",NA," 3",4,"130",1530,1530,31989,32189,1.9,17.9,993.154644,0,0,3,"ALLEGHENY           "
"9516",9516,"PA","PA",42,15026,9,1,0,4,"Y",NA," 1",4," 28",1745,745,30388,31088,2.7,9.3,1122.880236,0,0,3,"ALLEGHENY           "
"9517",9517,"PA","PA",42,15030,9,1,0,4,"Y",NA," 2",4," 57",1430,1430,111388,111588,2.2,17,1074.013631,0,0,3,"ALLEGHENY           "
"9518",9518,"PA","PA",42,15030,9,2,0,4,"Y",NA," 1",4," 68",930,930,112988,120288,2.5,11.1,1122.880236,0,0,3,"ALLEGHENY           "
"9519",9519,"PA","PA",42,15034,9,1,0,0,"Y",NA," 3",4,"117",2045,845,30389,30389,0.8,20.5,993.154644,0,0,3,"ALLEGHENY           "
"9520",9520,"PA","PA",42,15037,9,1,0,2,"Y",NA," 5",4," 51",1735,1822,110188,110188,0.9,32.5,1060.541589,0,0,3,"ALLEGHENY           "
"9521",9521,"PA","PA",42,15037,9,1,0,4,"Y",NA," 4",4," 69",700,700,112988,120288,0.4,0,1065.30709,0,0,3,"ALLEGHENY           "
"9522",9522,"PA","PA",42,15037,9,1,0,4,"Y",NA," 2",4,"137",1000,1000,40489,40489,1.9,20.7,1074.013631,0,0,3,"ALLEGHENY           "
"9523",9523,"PA","PA",42,15044,9,1,0,2,"Y",NA," 2",4," 33",2145,2145,62188,62388,1.6,20.7,1074.013631,1,0,3,"ALLEGHENY           "
"9524",9524,"PA","PA",42,15044,9,1,0,4,"Y",NA," 3",4," 78",1115,1115,20289,20289,56.2,1.2,993.154644,0,0,3,"ALLEGHENY           "
"9525",9525,"PA","PA",42,15044,9,1,0,1,"Y",NA," 4",4," 81",1845,1845,12589,12789,2.3,9.9,1065.30709,0,0,3,"ALLEGHENY           "
"9526",9526,"PA","PA",42,15044,9,0,0,0," ",NA," 3",4,"108",900,900,22089,22289,27.9,2.4,993.154644,0,0,3,"ALLEGHENY           "
"9527",9527,"PA","PA",42,15045,9,1,0,4,"Y",NA," 1",4," 59",1000,1005,111488,111688,3.5,10.1,1122.880236,0,0,3,"ALLEGHENY           "
"9528",9528,"PA","PA",42,15057,9,1,0,4,"Y",NA," 5",4," 77",2030,2105,121988,122188,1.1,31.6,1060.541589,0,0,3,"ALLEGHENY           "
"9529",9529,"PA","PA",42,15065,9,1,0,4,"Y",NA," 4",4," 43",1030,1100,50588,50588,1.1,24.9,1065.30709,0,0,3,"ALLEGHENY           "
"9530",9530,"PA","PA",42,15065,9,1,0,4,"Y",NA," 3",4,"101",1630,1630,20289,21189,3.8,8.1,993.154644,0,0,3,"ALLEGHENY           "
"9531",9531,"PA","PA",42,15068,9,1,0,2,"Y",NA," 1",4," 25",2000,2100,30388,31088,4,11.3,1122.880236,0,0,3,"ALLEGHENY           "
"9532",9532,"PA","PA",42,15068,9,1,0,7,"Y",NA," 2",4," 46",1630,1630,110188,111088,1.5,19.3,1074.013631,0,0,3,"ALLEGHENY           "
"9533",9533,"PA","PA",42,15071,9,5,1,1,"N",NA," 3",4," 41",1245,1245,40488,40488,0.4,0,993.154644,0,0,3,"ALLEGHENY           "
"9534",9534,"PA","PA",42,15082,9,1,0,2,"Y",NA," 4",4," 38",901,900,40488,40488,1.1,24.7,1065.30709,0,0,3,"ALLEGHENY           "
"9535",9535,"PA","PA",42,15084,9,1,0,0,"Y",NA," 3",4," 48",600,600,110188,110188,6.2,5.9,993.154644,0,0,3,"ALLEGHENY           "
"9536",9536,"PA","PA",42,15090,9,1,0,4,"Y",NA," 5",4," 41",1800,1800,32788,32988,8,5.5,1060.541589,0,0,3,"ALLEGHENY           "
"9537",9537,"PA","PA",42,15090,9,1,0,2,"Y",NA," 3",4," 90",2100,2100,12689,12889,3.1,10.3,993.154644,0,0,3,"ALLEGHENY           "
"9538",9538,"PA","PA",42,15101,9,1,0,4,"N",NA," 3",4," 25",2000,2100,31488,31688,6.6,5.5,993.154644,0,0,3,"ALLEGHENY           "
"9539",9539,"PA","PA",42,15101,9,1,0,4,"Y",NA," 4",4," 30",1215,1620,42488,42688,5.2,7.2,1065.30709,0,0,3,"ALLEGHENY           "
"9540",9540,"PA","PA",42,15101,9,1,0,4,"Y",NA," 3",4," 39",900,900,32288,32488,11.5,3.8,993.154644,0,0,3,"ALLEGHENY           "
"9541",9541,"PA","PA",42,15101,9,1,0,2,"Y",NA," 2",4," 78",1030,1030,122088,122288,4.7,7.8,1074.013631,0,0,3,"ALLEGHENY           "
"9542",9542,"PA","PA",42,15101,9,1,0,4,"Y",NA," 5",4," 84",2230,2230,12989,13189,1.7,33.1,1060.541589,0,0,3,"ALLEGHENY           "
"9543",9543,"PA","PA",42,15101,9,1,0,2,"Y",NA," 5",4," 96",2340,1140,21289,21589,6.1,7.2,1060.541589,0,0,3,"ALLEGHENY           "
"9544",9544,"PA","PA",42,15101,9,0,0,0," ",NA," 3",4,"112",1930,2040,30389,30389,9.6,3.7,993.154644,0,0,3,"ALLEGHENY           "
"9545",9545,"PA","PA",42,15101,9,1,0,4,"Y",NA," 2",4,"130",830,830,31889,32089,0.8,23.8,1074.013631,0,0,3,"ALLEGHENY           "
"9546",9546,"PA","PA",42,15101,9,1,0,4,"Y",NA," 1",4,"135",1300,1435,32489,32689,7.7,4.6,1122.880236,0,0,3,"ALLEGHENY           "
"9547",9547,"PA","PA",42,15102,9,1,0,4,"Y",NA," 3",4," 44",1830,2230,111388,111588,6.1,6.3,993.154644,0,0,3,"ALLEGHENY           "
"9548",9548,"PA","PA",42,15102,9,1,0,4,"Y",NA," 5",4," 65",900,940,120288,120288,8,5,1060.541589,0,0,3,"ALLEGHENY           "
"9549",9549,"PA","PA",42,15102,9,1,0,4,"Y",NA," 5",4," 67",850,1030,112988,120288,0.8,28.9,1060.541589,0,0,3,"ALLEGHENY           "
"9550",9550,"PA","PA",42,15102,9,1,0,2,"Y",NA," 4",4," 77",1030,1030,121188,121388,1.2,28.7,1065.30709,0,0,3,"ALLEGHENY           "
"9551",9551,"PA","PA",42,15102,9,1,0,4,"Y",NA," 4",4,"106",1300,1300,20289,21189,12.9,3.7,1065.30709,0,0,3,"ALLEGHENY           "
"9552",9552,"PA","PA",42,15102,9,1,0,4,"Y",NA," 1",4,"118",930,930,30389,30389,3.4,8.7,1122.880236,0,0,3,"ALLEGHENY           "
